100,99.4015,101.854,102.492,104.664,104.768,103.351,106.306,103.648,102.586,102.725,105.043,105.219,103.815,103.475,105.325,106.281,105.237,106.112,105.155,106.366,103.559,102.063,101.348,100.528,100.489,100.807,100.084,99.5419,97.8634,100.463,101.828,99.5257,100.408,99.0106,97.6252,96.5116,96.8984,96.641,94.4407,96.3555,99.2044,101.11,102.729,101.663,102.512,103.614,104.486,101.384,101.949,101.265,101.866,101.463,101.492,98.7811,99.5801,99.6653,96.71,96.0237,93.3662,93.0195,92.485,96.288,98.7312,97.046,95.2679,95.4477,94.4918,92.5054,91.8535,92.7685,94.7235,92.9324,93.317,91.0344,89.675,89.4897,87.6959,85.7919,86.666,86.2597,85.7786,86.5686,87.9761,86.3742,86.2594,86.8904,87.988,87.7547,87.7416,87.3559,86.0482,83.939,83.6364,84.4895,83.2579,81.7558,81.2764,80.3957,80.9469,80.4353
100,96.666,94.8869,95.9639,96.901,97.1231,98.1362,97.737,95.9844,97.5613,95.7868,92.615,93.5901,95.6066,95.1646,95.3622,94.845,94.9023,95.7754,95.5546,95.4441,98.4218,98.741,99.1772,100.95,99.568,98.7313,98.1217,97.1677,96.235,96.9427,99.2048,99.7089,99.1142,97.0103,94.8311,92.8865,94.3298,95.1911,95.9552,96.1529,94.0379,95.9834,98.0503,99.7714,101.098,100.49,101.469,103.781,105.823,108.681,110.774,111.446,111.63,110.641,114.487,114.251,114.002,113.137,109.803,109.898,108.063,107.411,105.308,104.038,106.139,108.246,105.835,104.579,105.129,105.612,105.203,103.442,104.194,102.996,98.8254,97.7318,98.0359,98.6531,100.081,98.122,99.4529,98.6363,99.1554,101.763,101.764,103.194,104.962,105.422,105.975,101.793,100.83,101.894,100.814,101.105,99.9167,98.6895,97.9346,98.4431,98.9433,97.3761
100,100.817,98.7988,98.0228,98.2287,97.8345,99.1076,99.7467,99.2295,99.4416,100,99.7826,100.735,100.482,99.5835,98.9377,98.4469,96.8285,96.745,97.1864,98.6033,97.8364,95.8546,95.7003,97.1247,96.4978,99.2858,98.1749,97.3497,99.4317,99.4813,100.332,98.7655,97.9159,98.0761,99.4803,97.3413,97.2121,97.9307,98.7018,98.5813,98.8979,97.8581,98.5068,99.5706,98.4829,99.6862,100.174,99.3214,103.472,102.457,103.171,104.54,104.156,105.177,106.009,105.94,107.258,106.923,108.405,109.813,107.232,106.162,108.808,112.828,112.07,111.25,109.83,109.297,106.404,108.178,107.903,108.812,110.12,110.578,108.6,107.777,105.458,105.092,108.71,111.668,112.157,110.92,111.346,111.764,110.716,108.957,109.573,109.941,107.356,106.431,103.66,104.645,104.957,105.387,108.408,108.411,109.807,110.928,114.305,114.863
100,100.329,100.971,100.992,100.761,102.348,102.784,100.656,101.595,104.74,103.259,102.311,102.573,105.417,103.017,105.302,103.961,105.534,106.228,110.597,112.233,113.549,113.323,110.382,108.136,109.417,110.619,110.751,113.432,111.29,112.449,112.056,113.863,116.209,116.46,116.573,115.02,114.688,114.989,117.042,119.657,120.019,117.312,115.584,115.485,116.749,114.87,111.922,110.638,111.987,115.093,115.358,113.954,115.357,118.481,120.401,117.299,116.503,117.431,118.128,118.017,117.782,116.094,117.355,114.16,113.472,111.772,110.357,112.774,111.477,109.974,110.371,111.137,114.541,113.732,110.106,111.103,113.287,112.653,113.753,116.358,116.742,117.886,117.837,118.354,120.002,119.961,118.693,117.758,116.884,118.403,117.318,119.356,120.818,119.397,118.919,118.994,122.525,119.766,119.006,117.405
100,100.859,101.141,100.927,99.3156,99.7662,101.406,100.66,101.36,103.121,103.126,101.139,100.775,101.173,98.6396,98.0586,98.9476,100.371,99.5009,98.9004,96.8717,96.7704,94.9481,96.3091,97.4659,97.0283,96.7367,97.2393,99.3746,100.695,104.492,103.55,104.326,100.657,99.93,99.6188,100.39,100.08,102.149,103.311,102.845,103.577,103.015,104.832,102.394,100.67,101.171,99.9579,98.3981,97.5504,98.7219,99.9034,101.789,101.419,100.698,100.827,98.6564,95.5629,94.4362,94.7461,99.4947,101.444,100.282,100.219,99.9458,99.5858,101.287,101.163,99.5002,101.205,103.755,102.784,106.863,109.35,109.604,111.992,111.812,112.164,109.872,106.917,107.24,109.948,110.99,108.39,109.235,111.556,109.038,108.73,108.798,109.73,107.613,108.259,109.304,110.935,112.934,114.538,113.918,119.11,118.181,119.751,121.283
100,98.8328,99.1979,98.9395,98.8822,96.7834,97.6231,98.6816,96.4889,96.5964,98.3571,97.1271,95.9913,98.8283,100.089,99.8097,99.6898,101.71,100.837,101.734,100.428,100.801,98.9111,97.909,101.187,103.566,103.559,102.077,100.894,100.449,101.337,100.01,100.931,100.27,100.889,101.325,102.337,102.388,101.618,99.1751,96.1406,95.2596,94.1036,91.8313,90.535,89.8581,90.7462,90.4913,88.0536,88.7239,88.9822,87.3295,87.6157,86.9651,86.992,87.7142,89.4603,89.1311,87.0347,87.4376,88.3004,90.2422,91.1916,88.6903,87.2983,87.8843,87.0488,86.192,85.1636,86.3372,84.4374,85.3631,85.2383,86.6192,87.6691,87.992,88.9508,90.0088,90.0751,91.8294,92.8926,94.0647,92.2146,92.0621,94.5655,92.7346,94.3129,98.2606,98.7989,98.166,98.0047,96.6705,96.4428,96.1827,98.3524,96.4191,96.1769,96.0501,95.1831,96.0504,95.021
100,100.155,99.537,100.243,98.258,97.0002,95.7695,93.6174,93.7156,94.5727,94.1129,96.6378,97.3431,94.3103,95.7381,95.1788,96.1487,95.2899,96.1108,95.7862,94.0153,96.4631,95.6945,95.3854,94.5622,94.3286,95.0244,93.8988,94.5604,96.7426,97.9447,97.8606,97.0394,96.7971,97.7255,96.1622,95.8578,92.9192,92.9695,93.1556,95.1897,94.2669,92.8045,93.3404,93.9232,94.2082,94.3032,94.7764,95.9311,97.533,96.2379,97.9227,97.6998,97.9938,97.6547,99.2385,99.1856,98.3932,97.1791,98.665,95.8872,97.4855,96.9047,95.3917,95.713,95.5702,93.8557,92.7035,92.9558,92.3853,92.6764,93.7332,93.0276,93.7216,92.3977,89.8446,89.5439,88.2768,90.1037,90.9778,91.3873,94.7731,94.2074,91.9179,89.9131,88.9644,88.8786,89.2928,90.3464,89.8686,88.2929,88.1416,88.5511,90.0571,89.7245,91.2831,93.6434,94.1696,93.509,92.408,91.5374
100,99.3538,98.98,98.682,100.171,97.9473,95.9898,94.7481,96.0221,93.8746,92.8095,92.797,93.4419,92.6829,93.216,91.8235,92.8977,91.6091,89.3128,88.4278,92.5981,93.9184,94.6308,96.1002,94.8222,97.12,93.1078,94.5292,96.6723,95.7353,94.1414,90.7955,90.6456,89.4005,91.2489,88.6331,89.8652,90.8823,91.0584,91.5197,89.5818,90.5747,90.5711,92.9726,92.3265,91.1217,90.9594,91.5152,90.2723,91.8663,92.9674,91.4339,91.9567,93.8422,93.9139,96.0286,93.1796,94.2174,95.9772,95.6222,93.9526,94.4016,90.376,90.259,90.6598,91.9081,91.4666,91.3272,90.3106,90.4592,92.0584,92.6091,93.3498,93.4666,90.7806,88.8035,87.9118,84.9032,85.9505,86.0619,86.8628,91.1305,89.5621,87.4172,87.3141,85.7243,88.2403,86.9342,86.4887,85.7472,86.7983,86.3352,84.1284,85.1037,84.8669,82.1361,81.8987,77.9859,77.9012,77.2152,75.359
100,99.3721,98.6761,98.4576,97.4888,99.4161,97.5119,97.7018,99.5734,99.309,99.9275,98.6419,98.7595,99.4163,101.25,101.551,102.506,103.438,104.296,105.75,108.656,109.207,109.628,109.154,106.22,104.28,104.378,106.031,107.302,105.76,104.873,106.813,104.744,102.949,99.9662,100.293,98.764,98.2773,96.5134,97.6345,99.4524,98.6264,97.0887,98.2368,97.2403,98.6937,98.7924,98.8191,98.1754,97.8065,96.1269,96.4673,98.1026,97.9571,99.9989,99.7446,99.7963,98.2454,98.9679,102.664,103.559,105.283,105.633,107.759,106.975,107.679,106.319,108.071,108.37,109.028,113.338,115.51,115.55,111.513,110.107,114.115,115.573,117.665,120.559,121.448,118.941,123.041,120.679,120.838,121.375,120.349,120.384,120.413,122.36,119.567,121.806,122.754,123.747,123.264,121.478,123.638,121.742,122.303,119.342,119.768,117.855
100,100.83,98.7377,96.3894,97.6652,98.4188,97.5515,98.3663,99.3367,100.252,101.193,101.378,101.524,100.809,100.567,101.47,101.476,102.086,104.525,104.226,103.408,103.208,103.687,101.948,101.139,100.524,101.629,101.699,101.292,101.149,103.085,101.377,101.175,102.104,105.13,104.063,103.226,100.125,100.992,100.494,101.692,101.659,104.068,105.059,104.499,103.17,104.097,103.603,105.048,108.03,109.82,110.367,109.916,110.126,108.188,107.726,108.86,107.847,107.783,109.134,112.488,114.796,114.363,111.731,110.647,108.771,107.6,107.058,106.103,105.559,106.441,108.13,110.749,110.305,109.126,109.131,110.414,108.972,109.914,111.352,112.752,111.62,111.358,109.934,110.18,110.854,111.087,112.971,115.58,119.109,120.645,118.213,120.99,121.534,122.914,118.756,115.958,116.588,116.781,115.793,115.573
